"county","naics","establishments","avg_employment","avg_wkly_wage","avg_annual_wage"
"Clackamas County","311812",11,475,1374,71448
"Clackamas County","311824",1,0,0,0
"Clackamas County","311830",1,0,0,0
"Clackamas County","311911",3,0,0,0
"Clackamas County","311919",1,0,0,0
"Clackamas County","311920",6,21,581,30212
"Clackamas County","311930",1,0,0,0
"Clackamas County","311941",2,0,0,0
"Clackamas County","311942",2,0,0,0
"Clackamas County","311991",6,0,0,0
"Clackamas County","311999",3,0,0,0
"Clackamas County","312111",9,0,0,0
"Clackamas County","312113",3,0,0,0
"Clackamas County","312120",13,128,894,46488
"Clackamas County","312130",19,86,446,23192
"Clackamas County","312140",4,0,0,0
"Clackamas County","313230",1,0,0,0
"Clackamas County","314120",2,0,0,0
"Clackamas County","314910",2,0,0,0
"Clackamas County","314994",1,0,0,0
"Clackamas County","314999",6,0,0,0
"Clackamas County","315250",4,0,0,0
"Clackamas County","315990",1,0,0,0
"Clackamas County","316990",2,0,0,0
"Clackamas County","321113",6,0,0,0
"Clackamas County","321211",1,0,0,0
"Clackamas County","321215",3,0,0,0
"Clackamas County","321911",1,0,0,0
"Clackamas County","321912",2,0,0,0
"Clackamas County","321918",2,0,0,0
"Clackamas County","321920",3,20,1003,52156
"Clackamas County","321991",1,0,0,0
"Clackamas County","321999",7,0,0,0
"Clackamas County","322120",1,0,0,0
"Clackamas County","322211",2,0,0,0
"Clackamas County","322220",6,0,0,0
"Clackamas County","323111",26,148,1356,70512
"Clackamas County","323113",19,0,0,0
"Clackamas County","323117",1,0,0,0
"Clackamas County","323120",2,0,0,0
"Clackamas County","324121",1,0,0,0
"Clackamas County","325120",1,0,0,0
"Clackamas County","325199",1,0,0,0
"Clackamas County","325211",1,0,0,0
"Clackamas County","325314",1,0,0,0
"Clackamas County","325411",4,16,880,45760
"Clackamas County","325412",6,243,1097,57044
"Clackamas County","325510",1,0,0,0
"Clackamas County","325611",2,0,0,0
"Clackamas County","325612",1,0,0,0
"Clackamas County","325620",2,0,0,0
"Clackamas County","325998",4,29,1159,60268
"Clackamas County","326111",1,0,0,0
"Clackamas County","326112",1,0,0,0
"Clackamas County","326113",1,0,0,0
"Clackamas County","326122",1,0,0,0
"Clackamas County","326199",12,157,1149,59748
"Clackamas County","326220",1,0,0,0
"Clackamas County","326291",1,0,0,0
"Clackamas County","326299",1,0,0,0
"Clackamas County","327110",2,0,0,0
"Clackamas County","327211",2,0,0,0
"Clackamas County","327212",1,0,0,0
"Clackamas County","327215",3,40,1444,75088
"Clackamas County","327320",6,153,1576,81952
"Clackamas County","327331",2,0,0,0
"Clackamas County","327390",9,0,0,0
"Clackamas County","327420",1,0,0,0
"Clackamas County","327991",3,0,0,0
"Clackamas County","331318",0,0,0,0
"Clackamas County","331512",2,0,0,0
"Clackamas County","331513",1,0,0,0
"Clackamas County","331523",1,0,0,0
"Clackamas County","331529",7,0,0,0
"Clackamas County","332111",3,0,0,0
"Clackamas County","332114",2,0,0,0
"Clackamas County","332215",1,0,0,0
"Clackamas County","332216",5,0,0,0
"Clackamas County","332312",12,0,0,0
"Clackamas County","332313",1,0,0,0
"Clackamas County","332321",3,0,0,0
"Clackamas County","332322",3,0,0,0
"Clackamas County","332323",12,94,1355,70460
"Clackamas County","332420",2,0,0,0
"Clackamas County","332510",4,19,1356,70512
"Clackamas County","332613",2,0,0,0
"Clackamas County","332618",2,0,0,0
"Clackamas County","332710",48,628,1289,67028
"Clackamas County","332721",4,78,988,51376
"Clackamas County","332811",3,54,1443,75036
"Clackamas County","332812",15,118,1282,66664
"Clackamas County","332813",5,26,1349,70148
"Clackamas County","332913",2,0,0,0
"Clackamas County","332994",1,0,0,0
"Clackamas County","332996",3,0,0,0
"Clackamas County","332999",14,310,1410,73320
"Clackamas County","333111",1,0,0,0
"Clackamas County","333120",0,0,0,0
"Clackamas County","333241",1,0,0,0
"Clackamas County","333243",4,68,1280,66560
"Clackamas County","333248",5,0,0,0
"Clackamas County","333310",9,315,2109,109668
"Clackamas County","333414",2,0,0,0
"Clackamas County","333415",2,0,0,0
"Clackamas County","333511",5,37,1390,72280
"Clackamas County","333514",2,0,0,0
"Clackamas County","333515",1,0,0,0
"Clackamas County","333517",3,0,0,0
"Clackamas County","333612",1,0,0,0
"Clackamas County","333613",1,0,0,0
"Clackamas County","333618",1,0,0,0
"Clackamas County","333914",3,308,1373,71396
"Clackamas County","333922",2,0,0,0
"Clackamas County","333923",2,0,0,0
"Clackamas County","333991",3,0,0,0
"Clackamas County","333993",4,0,0,0
"Clackamas County","333994",2,0,0,0
"Clackamas County","333995",1,0,0,0
"Clackamas County","333996",1,0,0,0
"Clackamas County","333998",6,42,1697,88244
"Clackamas County","334118",1,0,0,0
"Clackamas County","334220",2,0,0,0
"Clackamas County","334290",1,0,0,0
"Clackamas County","334310",1,0,0,0
"Clackamas County","334412",3,0,0,0
"Clackamas County","334413",13,0,0,0
"Clackamas County","334416",1,0,0,0
"Clackamas County","334418",2,0,0,0
"Clackamas County","334419",3,0,0,0
"Clackamas County","334510",1,0,0,0
"Clackamas County","334511",2,0,0,0
"Clackamas County","334512",1,0,0,0
"Clackamas County","334513",2,0,0,0
"Clackamas County","334514",1,0,0,0
"Clackamas County","334515",1,0,0,0
"Clackamas County","334516",2,0,0,0
"Clackamas County","334519",3,17,1186,61672
"Clackamas County","334610",1,0,0,0
"Clackamas County","335131",1,0,0,0
"Clackamas County","335210",1,0,0,0
"Clackamas County","335311",1,0,0,0
"Clackamas County","335314",1,0,0,0
"Clackamas County","335910",4,0,0,0
"Clackamas County","335931",1,0,0,0
"Clackamas County","335999",6,0,0,0
"Clackamas County","336211",5,41,1471,76492
"Clackamas County","336212",2,0,0,0
"Clackamas County","336213",1,0,0,0
"Clackamas County","336214",2,0,0,0
"Clackamas County","336310",2,0,0,0
"Clackamas County","336320",3,0,0,0
"Clackamas County","336350",3,0,0,0
"Clackamas County","336360",1,0,0,0
"Clackamas County","336390",6,147,1090,56680
"Clackamas County","336411",1,0,0,0
"Clackamas County","336413",6,0,0,0
"Clackamas County","336612",6,0,0,0
"Clackamas County","336991",3,17,953,49556
"Clackamas County","337110",26,0,0,0
"Clackamas County","337121",1,0,0,0
"Clackamas County","337122",3,7,999,51948
"Clackamas County","337211",1,0,0,0
"Clackamas County","337212",1,0,0,0
"Clackamas County","337214",1,0,0,0
"Clackamas County","337215",6,69,1218,63336
"Clackamas County","337910",2,0,0,0
"Clackamas County","339112",9,0,0,0
"Clackamas County","339113",11,111,1356,70512
"Clackamas County","339114",2,0,0,0
"Clackamas County","339115",4,103,1070,55640
"Clackamas County","339116",11,110,1213,63076
"Clackamas County","339910",3,0,0,0
"Clackamas County","339920",11,102,1384,71968
"Clackamas County","339930",4,0,0,0
"Clackamas County","339940",3,6,971,50492
"Clackamas County","339950",8,117,1761,91572
"Clackamas County","339992",5,0,0,0
"Clackamas County","339993",2,0,0,0
"Clackamas County","339995",1,0,0,0
"Clackamas County","339999",17,125,1138,59176
"Clackamas County","423110",12,94,1321,68692
"Clackamas County","423120",17,133,1195,62140
"Clackamas County","423130",3,0,0,0
"Clackamas County","423140",2,0,0,0
"Clackamas County","423210",5,48,1294,67288
"Clackamas County","423220",7,52,1353,70356
"Clackamas County","423310",36,692,2002,104104
"Clackamas County","423320",8,0,0,0
"Clackamas County","423330",2,0,0,0
"Clackamas County","423390",15,105,1599,83148
"Clackamas County","423410",2,0,0,0
"Clackamas County","423420",10,154,1352,70304
"Clackamas County","423430",20,316,3558,185016
"Clackamas County","423440",14,195,1366,71032
"Clackamas County","423450",49,289,3059,159068
"Clackamas County","423460",4,0,0,0
"Clackamas County","423490",12,34,1488,77376
"Clackamas County","423510",15,0,0,0
"Clackamas County","423520",1,0,0,0
"Clackamas County","423610",23,93,1652,85904
"Clackamas County","423620",9,40,2339,121628
"Clackamas County","423690",21,199,2205,114660
"Clackamas County","423710",12,117,1838,95576
"Clackamas County","423720",13,77,1287,66924
"Clackamas County","423730",11,91,1537,79924
"Clackamas County","423810",8,55,1403,72956
"Clackamas County","423820",12,56,1578,82056
"Clackamas County","423830",42,449,1911,99372
"Clackamas County","423840",23,104,1606,83512
"Clackamas County","423850",15,60,1009,52468
"Clackamas County","423860",5,7,10352,538304
"Clackamas County","423910",13,143,1420,73840
"Clackamas County","423920",2,0,0,0
"Clackamas County","423930",9,303,1312,68224
"Clackamas County","423940",2,0,0,0
"Clackamas County","423990",21,62,1769,91988
"Clackamas County","424110",3,0,0,0
"Clackamas County","424130",9,0,0,0
"Clackamas County","424210",32,156,3492,181584
"Clackamas County","424310",3,0,0,0
"Clackamas County","424340",8,39,1762,91624
"Clackamas County","424350",13,0,0,0
"Clackamas County","424410",18,913,1645,85540
"Clackamas County","424420",6,0,0,0
"Clackamas County","424430",3,23,1235,64220
"Clackamas County","424440",1,0,0,0
"Clackamas County","424450",4,0,0,0
"Clackamas County","424460",7,357,1617,84084
"Clackamas County","424470",2,0,0,0
"Clackamas County","424480",14,602,1409,73268
"Clackamas County","424490",46,838,1632,84864
"Clackamas County","424510",2,0,0,0
"Clackamas County","424590",6,0,0,0
"Clackamas County","424610",7,10,1571,81692
"Clackamas County","424690",14,38,2423,125996
"Clackamas County","424710",1,0,0,0
"Clackamas County","424720",4,0,0,0
"Clackamas County","424810",7,0,0,0
"Clackamas County","424820",8,0,0,0
"Clackamas County","424910",15,154,751,39052
"Clackamas County","424920",3,0,0,0
"Clackamas County","424930",15,379,938,48776
"Clackamas County","424940",2,0,0,0
"Clackamas County","424950",3,32,1815,94380
"Clackamas County","424990",18,72,1174,61048
"Clackamas County","425120",325,867,2119,110188
"Clackamas County","441110",29,1368,1655,86060
"Clackamas County","441120",36,335,1307,67964
"Clackamas County","441210",10,215,1687,87724
"Clackamas County","441222",4,56,1045,54340
"Clackamas County","441227",10,76,1315,68380
"Clackamas County","441330",43,392,815,42380
"Clackamas County","441340",26,338,1126,58552
"Clackamas County","444110",4,0,0,0
"Clackamas County","444120",12,0,0,0
"Clackamas County","444140",18,181,725,37700
"Clackamas County","444180",26,179,1226,63752
"Clackamas County","444230",2,0,0,0
"Clackamas County","444240",28,0,0,0
"Clackamas County","445110",54,3402,762,39624
"Clackamas County","445131",66,0,0,0
"Clackamas County","445132",4,0,0,0
"Clackamas County","445230",3,0,0,0
"Clackamas County","445240",1,0,0,0
"Clackamas County","445250",1,0,0,0
"Clackamas County","445291",2,0,0,0
"Clackamas County","445292",3,0,0,0
"Clackamas County","445298",19,128,498,25896
"Clackamas County","445320",22,178,646,33592
"Clackamas County","449110",24,124,1332,69264
"Clackamas County","449121",13,0,0,0
"Clackamas County","449122",3,0,0,0
"Clackamas County","449129",10,131,606,31512
"Clackamas County","449210",50,319,1089,56628
"Clackamas County","455110",14,969,618,32136
"Clackamas County","455211",11,0,0,0
"Clackamas County","455219",38,0,0,0
"Clackamas County","456110",37,614,1051,54652
"Clackamas County","456120",10,131,466,24232
"Clackamas County","456130",11,43,920,47840
"Clackamas County","456191",4,7,754,39208
"Clackamas County","456199",14,115,1390,72280
"Clackamas County","457110",62,647,590,30680
"Clackamas County","457120",29,223,574,29848
"Clackamas County","457210",3,14,1197,62244
"Clackamas County","458110",82,942,480,24960
"Clackamas County","458210",19,147,690,35880
"Clackamas County","458310",26,0,0,0
"Clackamas County","458320",1,0,0,0
"Clackamas County","459110",35,426,819,42588
"Clackamas County","459120",28,219,534,27768
"Clackamas County","459130",5,0,0,0
"Clackamas County","459140",5,0,0,0
"Clackamas County","459210",11,92,607,31564
"Clackamas County","459310",14,53,470,24440
"Clackamas County","459410",4,0,0,0
"Clackamas County","459420",18,0,0,0
"Clackamas County","459510",26,499,588,30576
"Clackamas County","459910",19,195,775,40300
"Clackamas County","459920",4,0,0,0
"Clackamas County","459930",3,0,0,0
"Clackamas County","459991",33,303,624,32448
"Clackamas County","459999",37,199,1253,65156
"Clackamas County","481111",1,0,0,0
"Clackamas County","481211",3,0,0,0
"Clackamas County","481212",1,0,0,0
"Clackamas County","481219",1,0,0,0
"Clackamas County","482112",0,0,0,0
"Clackamas County","483111",1,0,0,0
"Clackamas County","483211",1,0,0,0
"Clackamas County","484110",17,131,1636,85072
"Clackamas County","484121",113,816,1422,73944
"Clackamas County","484122",6,105,1437,74724
"Clackamas County","484210",22,249,863,44876
"Clackamas County","484220",35,262,1672,86944
"Clackamas County","484230",9,49,1255,65260
"Clackamas County","485113",1,0,0,0
"Clackamas County","485210",1,0,0,0
"Clackamas County","485310",0,0,0,0
"Clackamas County","485320",1,0,0,0
"Clackamas County","485410",7,0,0,0
"Clackamas County","485510",1,0,0,0
"Clackamas County","485991",14,0,0,0
"Clackamas County","485999",1,0,0,0
"Clackamas County","487110",1,0,0,0
"Clackamas County","487990",1,0,0,0
"Clackamas County","488119",1,0,0,0
"Clackamas County","488190",4,0,0,0
"Clackamas County","488210",3,0,0,0
"Clackamas County","488320",2,0,0,0
"Clackamas County","488410",9,55,1054,54808
"Clackamas County","488490",9,158,737,38324
"Clackamas County","488510",25,89,1605,83460
"Clackamas County","488991",3,0,0,0
"Clackamas County","488999",2,0,0,0
"Clackamas County","491110",1,0,0,0
"Clackamas County","492110",9,138,1188,61776
"Clackamas County","492210",19,292,857,44564
"Clackamas County","493110",13,154,1138,59176
"Clackamas County","493120",4,0,0,0
"Clackamas County","493190",4,0,0,0
"Clackamas County","512110",49,464,1033,53716
"Clackamas County","512120",2,0,0,0
"Clackamas County","512131",7,146,465,24180
"Clackamas County","512191",3,0,0,0
"Clackamas County","512230",1,0,0,0
"Clackamas County","512240",1,0,0,0
"Clackamas County","512290",1,0,0,0
"Clackamas County","513110",7,47,986,51272
"Clackamas County","513120",8,0,0,0
"Clackamas County","513130",8,26,1342,69784
"Clackamas County","513140",1,0,0,0
"Clackamas County","513191",1,0,0,0
"Clackamas County","513199",4,0,0,0
"Clackamas County","513210",311,1071,2814,146328
"Clackamas County","516110",2,0,0,0
"Clackamas County","516210",26,0,0,0
"Clackamas County","517111",16,87,1891,98332
"Clackamas County","517112",5,26,1472,76544
"Clackamas County","517121",4,10,686,35672
"Clackamas County","517410",1,0,0,0
"Clackamas County","517810",6,0,0,0
"Clackamas County","518210",58,471,2348,122096
"Clackamas County","519290",9,24,3525,183300
"Clackamas County","522110",92,850,1978,102856
"Clackamas County","522130",33,367,1547,80444
"Clackamas County","522210",2,0,0,0
"Clackamas County","522220",9,0,0,0
"Clackamas County","522291",9,10,2091,108732
"Clackamas County","522292",57,312,2834,147368
"Clackamas County","522299",4,36,937,48724
"Clackamas County","522310",48,229,2633,136916
"Clackamas County","522320",12,39,2839,147628
"Clackamas County","522390",10,72,1977,102804
"Clackamas County","523150",69,0,0,0
"Clackamas County","523160",1,0,0,0
"Clackamas County","523210",1,0,0,0
"Clackamas County","523910",15,14,970,50440
"Clackamas County","523940",206,586,2763,143676
"Clackamas County","523991",6,10,1698,88296
"Clackamas County","523999",4,6,3058,159016
"Clackamas County","524113",6,0,0,0
"Clackamas County","524114",8,53,3071,159692
"Clackamas County","524126",16,393,1770,92040
"Clackamas County","524127",12,0,0,0
"Clackamas County","524128",1,0,0,0
"Clackamas County","524130",2,0,0,0
"Clackamas County","524210",259,1058,1807,93964
"Clackamas County","524291",10,85,1880,97760
"Clackamas County","524292",15,216,1340,69680
"Clackamas County","524298",6,80,1338,69576
"Clackamas County","525110",0,0,0,0
"Clackamas County","525120",2,0,0,0
"Clackamas County","525910",2,0,0,0
"Clackamas County","525920",3,0,0,0
"Clackamas County","525990",2,0,0,0
"Clackamas County","531110",75,332,1335,69420
"Clackamas County","531120",31,81,1303,67756
"Clackamas County","531130",36,108,805,41860
"Clackamas County","531190",20,45,871,45292
"Clackamas County","531210",267,420,1999,103948
